detected_at,your_item_id,your_item_url,infringing_seller_display,infringing_item_url,infringing_item_id,infringing_image_preview,match_evidence,message_subject,message_body,status
2026-02-19T14:09:45.189339Z,v1|406703657139|0,https://www.ebay.com/itm/406703657139?_skw=+&hash=item5eb16d50b3:g:0UAAAOSwUyxnR0-p,thriftycracker,https://www.ebay.com/itm/287091245484?hash=item42d7f8c1ac:g:U6AAAeSwHqNofEAs,v1|287091245484|0,https://i.ebayimg.com/images/g/U6AAAeSwHqNofEAs/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|287091245484|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:09 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657139?_skw=+&hash=item5eb16d50b3:g:0UAAAOSwUyxnR0-p",NEW
2026-02-19T14:10:15.985735Z,v1|406703657142|0,https://www.ebay.com/itm/406703657142?_skw=+&hash=item5eb16d50b6:g:z~0AAOSwpqZmqhnp,fulfuljapan,https://www.ebay.com/itm/177759945163?hash=item29635181cb:g:ODUAAeSwxEBpYRVK,v1|177759945163|0,https://i.ebayimg.com/images/g/ODUAAeSwxEBpYRVK/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|177759945163|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:10 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657142?_skw=+&hash=item5eb16d50b6:g:z~0AAOSwpqZmqhnp",NEW
2026-02-19T14:10:36.208549Z,v1|406703657144|0,https://www.ebay.com/itm/406703657144?_skw=+&hash=item5eb16d50b8:g:eFwAAOSwMWVl0Dwz,rp7_57,https://www.ebay.com/itm/205801579534?hash=item2feabae40e:g:DucAAeSwx1No-XGR,v1|205801579534|0,https://i.ebayimg.com/images/g/DucAAeSwx1No-XGR/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|205801579534|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:10 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657144?_skw=+&hash=item5eb16d50b8:g:eFwAAOSwMWVl0Dwz",NEW
2026-02-19T14:10:39.297402Z,v1|406703657145|0,https://www.ebay.com/itm/406703657145?_skw=+&hash=item5eb16d50b9:g:SyYAAeSw1fFn01ib,go-go-japan,https://www.ebay.com/itm/326913706991?hash=item4c1d934bef:g:PcIAAeSwD11pP9go,v1|326913706991|0,https://i.ebayimg.com/images/g/PcIAAeSwD11pP9go/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|326913706991|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:10 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657145?_skw=+&hash=item5eb16d50b9:g:SyYAAeSw1fFn01ib",NEW
2026-02-19T14:10:43.795788Z,v1|406703657146|0,https://www.ebay.com/itm/406703657146?_skw=+&hash=item5eb16d50ba:g:jcIAAOSw~dFjyAe-,go-go-japan,https://www.ebay.com/itm/326915884438?hash=item4c1db48596:g:UG0AAeSwoSdpQeaH,v1|326915884438|0,https://i.ebayimg.com/images/g/UG0AAeSwoSdpQeaH/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|326915884438|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:10 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657146?_skw=+&hash=item5eb16d50ba:g:jcIAAOSw~dFjyAe-",NEW
2026-02-19T14:10:58.288284Z,v1|406703657148|0,https://www.ebay.com/itm/406703657148?_skw=+&hash=item5eb16d50bc:g:zsYAAeSwH~logrBP,reliable-japan,https://www.ebay.com/itm/389409119867?hash=item5aaa979e7b:g:xfcAAeSwOcppS1bo,v1|389409119867|0,https://i.ebayimg.com/images/g/xfcAAeSwOcppS1bo/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|389409119867|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:10 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657148?_skw=+&hash=item5eb16d50bc:g:zsYAAeSwH~logrBP",NEW
2026-02-19T14:11:37.562346Z,v1|406703657151|0,https://www.ebay.com/itm/406703657151?_skw=+&hash=item5eb16d50bf:g:EyYAAOSwd65lSchD,freepix77,https://www.ebay.com/itm/236598203133?hash=item37165a12fd:g:V8AAAeSwWaZpdGxu,v1|236598203133|0,https://i.ebayimg.com/images/g/V8AAAeSwWaZpdGxu/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|236598203133|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:11 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657151?_skw=+&hash=item5eb16d50bf:g:EyYAAOSwd65lSchD",NEW
2026-02-19T14:12:10.183831Z,v1|406703657154|0,https://www.ebay.com/itm/406703657154?_skw=+&hash=item5eb16d50c2:g:uFwAAeSwzz1pcX99,koreeda-camera-japan,https://www.ebay.com/itm/366203445749?hash=item55436d21f5:g:fGYAAeSwK8BpkeHq,v1|366203445749|0,https://i.ebayimg.com/images/g/fGYAAeSwK8BpkeHq/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|366203445749|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:12 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657154?_skw=+&hash=item5eb16d50c2:g:uFwAAeSwzz1pcX99",NEW
2026-02-19T14:12:14.339992Z,v1|406703657155|0,https://www.ebay.com/itm/406703657155?_skw=+&hash=item5eb16d50c3:g:RJ0AAOSwykJmHeO2,samer537,https://www.ebay.com/itm/266700821881?hash=item3e189b9579:g:638AAOSwgrVl5BK8,v1|266700821881|0,https://i.ebayimg.com/images/g/638AAOSwgrVl5BK8/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|266700821881|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:12 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657155?_skw=+&hash=item5eb16d50c3:g:RJ0AAOSwykJmHeO2",NEW
2026-02-19T14:12:21.704051Z,v1|406703657157|0,https://www.ebay.com/itm/406703657157?_skw=+&hash=item5eb16d50c5:g:qtoAAeSwjxhoYVSd,freepix77,https://www.ebay.com/itm/236585954697?hash=item37159f2d89:g:fF8AAeSwBqxpavLi,v1|236585954697|0,https://i.ebayimg.com/images/g/fF8AAeSwBqxpavLi/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|236585954697|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:12 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657157?_skw=+&hash=item5eb16d50c5:g:qtoAAeSwjxhoYVSd",NEW
2026-02-19T14:12:43.029167Z,v1|406703657160|0,https://www.ebay.com/itm/406703657160?_skw=+&hash=item5eb16d50c8:g:cxoAAOSwXWFmcPyD,samuraiz.go,https://www.ebay.com/itm/287101311914?hash=item42d8925baa:g:66IAAeSwHVZpd3dh,v1|287101311914|0,https://i.ebayimg.com/images/g/66IAAeSwHVZpd3dh/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|287101311914|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:12 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657160?_skw=+&hash=item5eb16d50c8:g:cxoAAOSwXWFmcPyD",NEW
2026-02-19T14:12:45.831693Z,v1|406703657161|0,https://www.ebay.com/itm/406703657161?_skw=+&hash=item5eb16d50c9:g:8cIAAOSwEwBmAf0J,go-go-japan,https://www.ebay.com/itm/326913706731?hash=item4c1d934aeb:g:gOQAAeSwHGJpP9ig,v1|326913706731|0,https://i.ebayimg.com/images/g/gOQAAeSwHGJpP9ig/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|326913706731|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:12 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657161?_skw=+&hash=item5eb16d50c9:g:8cIAAOSwEwBmAf0J",NEW
2026-02-19T14:12:52.173348Z,v1|406703657162|0,https://www.ebay.com/itm/406703657162?_skw=+&hash=item5eb16d50ca:g:vlAAAeSwhwVoJ2Tv,vortex_japan,https://www.ebay.com/itm/137027132464?hash=item1fe7741c30:g:~ZoAAeSwrr1pisdE,v1|137027132464|0,https://i.ebayimg.com/images/g/~ZoAAeSwrr1pisdE/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|137027132464|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:12 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657162?_skw=+&hash=item5eb16d50ca:g:vlAAAeSwhwVoJ2Tv",NEW
2026-02-19T14:13:08.729324Z,v1|406703657164|0,https://www.ebay.com/itm/406703657164?_skw=+&hash=item5eb16d50cc:g:Y3IAAOSwFq5nQ9Hx,go-go-japan,https://www.ebay.com/itm/326913727518?hash=item4c1d939c1e:g:JfcAAeSw8~VpP9tq,v1|326913727518|0,https://i.ebayimg.com/images/g/JfcAAeSw8~VpP9tq/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|326913727518|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:13 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657164?_skw=+&hash=item5eb16d50cc:g:Y3IAAOSwFq5nQ9Hx",NEW
2026-02-19T14:13:24.588970Z,v1|406703657165|0,https://www.ebay.com/itm/406703657165?_skw=+&hash=item5eb16d50cd:g:8zYAAeSwDQpoVIub,go-go-japan,https://www.ebay.com/itm/326913706991?hash=item4c1d934bef:g:PcIAAeSwD11pP9go,v1|326913706991|0,https://i.ebayimg.com/images/g/PcIAAeSwD11pP9go/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|326913706991|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:13 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657165?_skw=+&hash=item5eb16d50cd:g:8zYAAeSwDQpoVIub",NEW
2026-02-19T14:13:28.057763Z,v1|406703657166|0,https://www.ebay.com/itm/406703657166?_skw=+&hash=item5eb16d50ce:g:aBIAAeSwodRofc1f,go-go-japan,https://www.ebay.com/itm/326915884366?hash=item4c1db4854e:g:hjoAAeSw2VFpQeYE,v1|326915884366|0,https://i.ebayimg.com/images/g/hjoAAeSw2VFpQeYE/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|326915884366|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:13 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657166?_skw=+&hash=item5eb16d50ce:g:aBIAAeSwodRofc1f",NEW
2026-02-19T14:13:31.163328Z,v1|406703657167|0,https://www.ebay.com/itm/406703657167?_skw=+&hash=item5eb16d50cf:g:xc0AAOSwkdZjxUrl,dzsales_zamanonarc,https://www.ebay.com/itm/388824510036?hash=item5a87bf2e54:g:p24AAOSwtdVnzfgk,v1|388824510036|0,https://i.ebayimg.com/images/g/p24AAOSwtdVnzfgk/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|388824510036|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:13 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657167?_skw=+&hash=item5eb16d50cf:g:xc0AAOSwkdZjxUrl",NEW
2026-02-19T14:14:04.259453Z,v1|406703657170|0,https://www.ebay.com/itm/406703657170?_skw=+&hash=item5eb16d50d2:g:C4cAAeSwlvBosRW8,fulfuljapan,https://www.ebay.com/itm/177759832889?hash=item29634fcb39:g:CXAAAeSw6o1pYQ79,v1|177759832889|0,https://i.ebayimg.com/images/g/CXAAAeSw6o1pYQ79/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|177759832889|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:14 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657170?_skw=+&hash=item5eb16d50d2:g:C4cAAeSwlvBosRW8",NEW
2026-02-19T14:14:15.083009Z,v1|406703657171|0,https://www.ebay.com/itm/406703657171?_skw=+&hash=item5eb16d50d3:g:udUAAeSwjPloKPGI,ebisu7_japan,https://www.ebay.com/itm/137032511792?hash=item1fe7c63130:g:7DEAAeSwrr1pjb4b,v1|137032511792|0,https://i.ebayimg.com/images/g/7DEAAeSwrr1pjb4b/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|137032511792|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:14 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657171?_skw=+&hash=item5eb16d50d3:g:udUAAeSwjPloKPGI",NEW
2026-02-19T14:14:44.155602Z,v1|406703657173|0,https://www.ebay.com/itm/406703657173?_skw=+&hash=item5eb16d50d5:g:x-8AAOSwjNNm-7lY,go-go-japan,https://www.ebay.com/itm/326915884366?hash=item4c1db4854e:g:hjoAAeSw2VFpQeYE,v1|326915884366|0,https://i.ebayimg.com/images/g/hjoAAeSw2VFpQeYE/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|326915884366|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:14 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657173?_skw=+&hash=item5eb16d50d5:g:x-8AAOSwjNNm-7lY",NEW
2026-02-19T14:15:12.911447Z,v1|406703657175|0,https://www.ebay.com/itm/406703657175?_skw=+&hash=item5eb16d50d7:g:trkAAOSwuu9nfR-3,ebisu7_japan,https://www.ebay.com/itm/137032511675?hash=item1fe7c630bb:g:b20AAeSw6~hpjb2f,v1|137032511675|0,https://i.ebayimg.com/images/g/b20AAeSw6~hpjb2f/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|137032511675|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:15 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657175?_skw=+&hash=item5eb16d50d7:g:trkAAOSwuu9nfR-3",NEW
2026-02-19T14:15:17.543691Z,v1|406703657176|0,https://www.ebay.com/itm/406703657176?_skw=+&hash=item5eb16d50d8:g:g84AAOSw5AZldYTk,japan-hobby-clubs,https://www.ebay.com/itm/227212350766?hash=item34e6e9552e:g:9lIAAeSwARVpjAik,v1|227212350766|0,https://i.ebayimg.com/images/g/9lIAAeSwARVpjAik/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|227212350766|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:15 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657176?_skw=+&hash=item5eb16d50d8:g:g84AAOSw5AZldYTk",NEW
2026-02-19T14:15:20.417031Z,v1|406703657177|0,https://www.ebay.com/itm/406703657177?_skw=+&hash=item5eb16d50d9:g:xkIAAeSwz0xoUiLg,go-go-japan,https://www.ebay.com/itm/326913703880?hash=item4c1d933fc8:g:i4oAAeSwxcRpP9hD,v1|326913703880|0,https://i.ebayimg.com/images/g/i4oAAeSwxcRpP9hD/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|326913703880|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:15 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657177?_skw=+&hash=item5eb16d50d9:g:xkIAAeSwz0xoUiLg",NEW
2026-02-19T14:15:36.327918Z,v1|406703657179|0,https://www.ebay.com/itm/406703657179?_skw=+&hash=item5eb16d50db:g:NNEAAeSwnRpokgFw,freepix77,https://www.ebay.com/itm/236589974335?hash=item3715dc833f:g:HksAAeSwm6VpbjN~,v1|236589974335|0,https://i.ebayimg.com/images/g/HksAAeSwm6VpbjN~/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|236589974335|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:15 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657179?_skw=+&hash=item5eb16d50db:g:NNEAAeSwnRpokgFw",NEW
2026-02-19T14:16:03.259801Z,v1|406703657181|0,https://www.ebay.com/itm/406703657181?_skw=+&hash=item5eb16d50dd:g:Q-8AAeSwdhpoDlug,go-go-japan,https://www.ebay.com/itm/326913718885?hash=item4c1d937a65:g:SuYAAeSwDoRpP9ko,v1|326913718885|0,https://i.ebayimg.com/images/g/SuYAAeSwDoRpP9ko/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|326913718885|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:16 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657181?_skw=+&hash=item5eb16d50dd:g:Q-8AAeSwdhpoDlug",NEW
2026-02-19T14:16:10.170398Z,v1|406703657182|0,https://www.ebay.com/itm/406703657182?_skw=+&hash=item5eb16d50de:g:dW0AAeSw8SFphW3D,hiroo-jp2015,https://www.ebay.com/itm/358200179054?hash=item536664f96e:g:EQIAAeSw7p9piGKs,v1|358200179054|0,https://i.ebayimg.com/images/g/EQIAAeSw7p9piGKs/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|358200179054|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:16 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657182?_skw=+&hash=item5eb16d50de:g:dW0AAeSw8SFphW3D",NEW
2026-02-19T14:16:22.449830Z,v1|406703657183|0,https://www.ebay.com/itm/406703657183?_skw=+&hash=item5eb16d50df:g:qaYAAOSw0FxjxUuv,kellyfinds,https://www.ebay.com/itm/186471698332?hash=item2b6a944f9c:g:JBoAAOSwdpBl9RZH,v1|186471698332|0,https://i.ebayimg.com/images/g/JBoAAOSwdpBl9RZH/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|186471698332|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:16 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657183?_skw=+&hash=item5eb16d50df:g:qaYAAOSw0FxjxUuv",NEW
2026-02-19T14:16:31.637085Z,v1|406703657184|0,https://www.ebay.com/itm/406703657184?_skw=+&hash=item5eb16d50e0:g:B0oAAeSwGlBooKXI,go-go-japan,https://www.ebay.com/itm/326915884170?hash=item4c1db4848a:g:jr4AAeSwPGtpQeYa,v1|326915884170|0,https://i.ebayimg.com/images/g/jr4AAeSwPGtpQeYa/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|326915884170|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:16 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657184?_skw=+&hash=item5eb16d50e0:g:B0oAAeSwGlBooKXI",NEW
2026-02-19T14:16:58.356653Z,v1|406703657187|0,https://www.ebay.com/itm/406703657187?_skw=+&hash=item5eb16d50e3:g:0RwAAeSweWJoAnmx,kuman1244,https://www.ebay.com/itm/317611069586?hash=item49f3185092:g:xUIAAeSwbKppLcZM,v1|317611069586|0,https://i.ebayimg.com/images/g/xUIAAeSwbKppLcZM/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|317611069586|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:16 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657187?_skw=+&hash=item5eb16d50e3:g:0RwAAeSweWJoAnmx",NEW
2026-02-19T14:17:01.499647Z,v1|406703657188|0,https://www.ebay.com/itm/406703657188?_skw=+&hash=item5eb16d50e4:g:~NQAAeSwk09oaejI,mihork_japan,https://www.ebay.com/itm/336391921433?hash=item4e52855f19:g:kccAAeSwB5hpacre,v1|336391921433|0,https://i.ebayimg.com/images/g/kccAAeSwB5hpacre/s-l225.jpg,phash+ahash+dhash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|336391921433|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-20 23:17 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657188?_skw=+&hash=item5eb16d50e4:g:~NQAAeSwk09oaejI",NEW
